frequency_hz,target_db
138.6864973368832,-1.5600211764860064
140.70525914988198,-1.5580024146730078
142.75340665893535,-1.5559542671639544
144.83136761095588,-1.5538763062119338
146.93957597926723,-1.5517680978436224
149.07847205423707,-1.5496292017686526
151.24850253523084,-1.547459171287659
153.4501206239023,-1.5452575531989874
155.68378611884305,-1.5430238877040467
157.94996551160955,-1.54075770831128
160.2491320841473,-1.5384585417387424
162.5817660076348,-1.5361259078152547
164.9483544427645,-1.533759319380125
167.34939164148452,-1.5313582821814051
169.7853790502209,-1.5289222947726688
172.25682541460287,-1.5264508484082868
174.76424688571183,-1.5239434269371779
177.30816712787774,-1.521399506695012
179.88911742804348,-1.5188185563948462
182.5076368067228,-1.516200037016167
185.16427213057182,-1.513543401692318
187.8595782266001,-1.5108480955962897
190.59411799804388,-1.5081135558248457
193.36846254192548,-1.505339211280964
196.1831912683255,-1.502524482554564
199.03889202138936,-1.4996687818015002
201.93616120209643,-1.495077371568959
204.87560389281566,-1.4895659165238604
207.85783398367457,-1.4839742351035
210.88347430076755,-1.4783011595089506
213.95315673623037,-1.4725455049424578
217.06752238020866,-1.4667060693599987
220.2272216547456,-1.4607816332202417
223.43291444962145,-1.4547709592298494
226.6852702601679,-1.4486727920850748
229.9849683270887,-1.4424858582095985
233.33269777831757,-1.4362088654885443
236.72915777293866,-1.4298405029986296
240.1750576472033,-1.4233794407343836
243.67111706267175,-1.4168243293303802
247.21806615651155,-1.4101737997794306
250.8166456939835,-1.4034264631466706
254.46760722314744,-1.3965809102794884
258.1717132318197,-1.3896357115132278
261.92973730681587,-1.38258941637261
265.74246429551005,-1.3754405532688085
269.61069046974836,-1.3681876291921116
273.535223692146,-1.360829129400116
277.51688358480635,-1.3533635171013778
281.55650170049466,-1.3457892331344623
285.65492169630573,-1.3381046956423164
289.8129995098572,-1.3303082997419076
294.03160353804856,-1.3223984171890488
298.31161481842247,-1.3143733960383477
302.6539272131654,-1.3062315602982046
307.05944759578705,-1.2979712095807892
311.5290960405172,-1.28959061874692
316.06380601445903,-1.2810880375457792
320.66452457254024,-1.2724616902493768
325.33221255530026,-1.2637097752817017
330.0678447895594,-1.254830464842466
334.8724102920065,-1.2458219045253776
339.7469124757499,-1.2366822129308586
344.69236935987783,-1.2274094812731189
349.7098137820662,-1.2180017729815156
354.8002936142826,-1.2084571232961099
359.96487198163015,-1.1987735388573333
365.20462748437615,-1.1889489972896845
370.5206544232137,-1.178981446779364
375.9140630278016,-1.1688688056457617
381.3859796886308,-1.158608961906707
386.9375471922671,-1.148199772837389
392.5699249600155,-1.1376390645228607
398.2842892900627,-1.1269246314040222
404.0818336031409,-1.1160542358170007
409.9637686917676,-1.1050256075258256
415.9313229731165,-1.0938364432482963
421.9857427455659,-1.0824844061749537
428.1282924489833,-1.070967125481046
434.360254928798,-1.0592821958313936
440.6829317039181,-1.0474271768780434
447.09764323854716,-1.0353995927506139
453.60572921795773,-1.0231969315392189
460.2085488282785,-1.0108166447698674
466.90748104035544,-0.9982561468722233
473.70392489774196,-0.9855128146396237
480.5992998088861,-0.9725839866812283
487.5950458435658,-0.9594669628662039
494.69262403364286,-0.9461590037598094
501.8935166781908,-0.9326573300512819
509.1992276530697,-0.918959121973384
516.6112827250029,-0.9050615187135094
524.1312298702263,-0.8909616178162154
531.7606395977781,-0.8766564745770559
539.5011052774913,-0.8621431014275935
547.3542434727638,-0.8474184673114578
555.3216942781695,-0.8324794970513218
563.4051216619858,-0.8173230707066663
571.6062138137071,-0.8019460229221891
579.9266834966128,-0.7863451422667409
588.368268405475,-0.7705171705626244
596.9327315294663,-0.7544588022051406
605.6218615203516,-0.7381666834722307
614.4374730660428,-0.7216374118240596
623.3814072695877,-0.7048675351924129
632.4555320336759,-0.6878535512597476
641.6617424507433,-0.6705919067277462
651.0019611987534,-0.6530789965752273
660.4781389427409,-0.6353111633052508
670.0922547421994,-0.6172846961812659
679.8463164644003,-0.5989958304521392
689.7423612037269,-0.580440746565902
699.7824557071114,-0.5616155693720561
709.9686968056693,-0.5425163673122598
720.3032118526127,-0.5231391515992411
730.7881591675356,-0.5034798753837607
741.425728487175,-0.48353443290943676
752.218141422725,-0.46329865865528047
763.1676519238115,-0.4427683264657433
774.2765467492198,-0.4219391486681028
785.5471459444753,-0.4008067751769986
796.9818033263741,-0.3793667925859385
808.5829069745682,-0.3576147232455745
820.3528797303059,-0.33554602432856645
832.2941797024322,-0.3131560868808295
844.4093007807519,-0.2904402348589802
856.7007731568721,-0.26739372415375484
869.17116385262,-0.2440117415992273
881.8230772561516,-0.22028940396760568
894.6591556658725,-0.19622175694937896
907.6820798422671,-0.17180377411863915
920.894569567765,-0.1470303558833306
934.2993842147561,-0.12189632842022234
947.8993233218735,-0.09639644259437712
961.6972271786655,-0.07052537286289211
975.6959774187783,-0.04427771616268054
989.8984976217721,-0.017647990782067174
1004.3077539237003,0.0
1018.9267556365694,-0.004385700513860741
1033.7585558768283,-0.0088352405859384
1048.8062522029932,-0.013349549483787866
1064.0729872625627,-0.01792957000165873
1079.5619494483421,-0.02257625865739257
1095.2763735643314,-0.027290585892189318
1111.2195415012968,-0.03207353627327897
1127.3947829221806,-0.0369261086995441
1143.8054759574861,-0.041849316610135745
1160.4550479107882,-0.04684418819612636
1177.3469759745083,-0.0519117666152424
1194.4847879561137,-0.05705311020972402
1211.8720630148835,-0.062269292727354944
1229.512432409403,-0.06756140354571075
1247.409580255931,-0.07293054789966918
1265.56724429782,-0.07837784711223589
1283.9892166861243,-0.0839044388287272
1302.67934477157,-0.08951147725436087
1321.6415319080656,-0.09520013339530961
1340.8797382678972,-0.10097159530325908
1360.3979816687934,-0.1068270683235279
1380.2003384130296,-0.11276777534679877
1400.290944138748,-0.11879495706451432
1420.6739946836658,-0.12490987222798963
1441.3537469613595,-0.13111379791129776
1462.3345198503036,-0.13740802977798097
1483.62069509585,-0.14379388235164484
1505.216718225332,-0.15027268929048945
1527.127099476503,-0.1568458036658408
1549.3564147394752,-0.16351459824473244
1571.9093065123711,-0.1702804657766012
1594.7904848708977,-0.17714481928415912
1618.0047284520206,-0.18410909235849607
1641.556885451963,-0.19117473945847877
1665.4518746387314,-0.1983432362145093
1689.694686379379,-0.20561607973670357
1714.2903836822225,-0.2129947889275566
1739.244103254231,-0.22048090479915913
1764.5610565738036,-0.2280759907950309
1790.2465309791685,-0.23578163311664033
1816.3058907726117,-0.24359944105467338
1842.7445783408016,-0.2515310473251304
1869.5681152913999,-0.25957810841030987
1896.7821036062296,-0.26774230490475875
1924.3922268112185,-0.27602534186625555
1952.4042511633902,-0.2844289491719069
1980.8240268551142,-0.29295488187942426
2009.657489235897,-0.301604920593659
2038.9106600519533,-0.3103808718384759
2068.5896487038235,-0.319284568434037
2098.700653522295,-0.3283178698795784
2129.2499630628995,-0.3374826627417596
2160.243957419243,-0.3467808610486626
2191.689109555474,-0.3562144066895319
2223.591986658126,-0.3657852698203277
2255.9592515076483,-0.37549544927518436
2288.7976638699,-0.38534697298385984
2322.1140819078987,-0.3953418983952594
2355.915463614119,-0.4054823129071255
2390.2088682636327,-0.41577033430197946
2425.001457888422,-0.4262081111894164
2460.300498773129,-0.4367978234548286
2496.1133629725923,-0.4475416827146676
2532.4475298514676,-0.45844193277833006
2569.310587646265,-0.4695008501167693
2606.71023505011,-0.4807207443379226
2644.6542828205966,-0.4921039586690687
2683.1506554110233,-0.5036528704461964
2722.207392625381,-0.5153698916105041
2761.8326512974345,-0.5272574692121199
2802.0347069942413,-0.5393180859211619
2842.8219557444713,-0.5515542605462311
2884.202915791871,-0.5639685485604509
2926.18622937428,-0.5765635426351736
2968.7806645285136,-0.5893418731814437
3011.9951169215324,-0.5955089759771475
3055.8386117082655,-0.5838173773673523
3100.3203054164765,-0.571955592378496
3145.449487859066,-0.5599211437271387
3191.2355840741993,-0.5477115180697698
3237.6881562937047,-0.5353241654779017
3284.8169059400902,-0.5227564989055322
3332.6316756526503,-0.5100058936488496
3381.142451343056,-0.4970696867980747
3430.3593642808783,-0.48394517668132214
3480.292693209442,-0.4706296223003719
3530.9528664925215,-0.45712024275821733
3582.3504642922458,-0.4434142166782909
3634.496220778723,-0.4295086816152303
3687.4010263718274,-0.4154007334570689
3741.075930015617,-0.4010874258187252
3795.532141485862,-0.38656576942666004
3850.7810337311444,-0.3718327314945849
3906.8341452480718,-0.3568852350900707
3963.7031824910287,-0.341720158491949
4021.4000223170246,-0.32633433453834987
4079.9367144661237,-0.31072454996525695
4139.325484077983,-0.29488754473542805
4199.578734245024,-0.27882001135755013
4260.709048602749,-0.26251859419549023
4322.729193957808,-0.24597988876747448
4385.652122954272,-0.2292004410350841
4449.490976778742,-0.21217674668189226
4514.259087904832,-0.1949052503816018
4579.969982877605,-0.17738234505552855
4646.63738513851,-0.15960437111928785
4714.275217891499,-0.14156761571849044
4782.897607010809,-0.12326831195334068
4852.518883991093,-0.10470263809193206
4923.153588940494,-0.08586671677209193
4994.816473617284,-0.06675661419161452
5067.522504510709,-0.04736833928670128
5141.286865966664,-0.02769784289844671
5216.124963358899,-0.007741016927184127
5292.0524263063535,0.012506306525471102
5369.08511193734,0.033048356027067544
5447.239108201234,0.053889421697438794
5526.530737228383,0.07503385610467836
5606.976558738892,0.09648607517414762
5688.593373501081,0.11825055911073187
5771.398226840237,0.14033185333450612
5855.408412198457,0.1627345694300317
5940.641474746316,0.18546338610946053
6027.115215047096,0.21213841219594817
6114.84769277437,0.24723140328685764
6203.857230483659,0.28283521837057285
6294.162417439058,0.31895729315273263
6385.782113495501,0.3556051715753103
6478.735453037568,0.392786507392137
6573.041848975618,0.43050906576735687
6668.720996800097,0.46878072489714845
6765.792878694859,0.507609477655053
6864.277767710335,0.5470034332612437
6964.196231997519,0.5869708189761174
7065.569139103505,0.6275199818185115
7168.417660329597,0.6686593903089484
7272.763275152842,0.7103976362382463
7378.627775711937,0.7527434364618844
7486.033271358396,0.7957056347204678
7595.0021932740365,0.8392932034867242
7705.557299155609,0.8835152458393531
7817.721677967649,0.928380997364169
7931.518754764516,0.9738998280829161
8046.972295582608,1.020081244410153
8164.106412403814,1.0669348911386354
8282.94556819116,1.1144705534535737
8403.514581997846,1.1626981589762482
8525.83863415057,1.2116277798373376
8649.943271508337,1.2612696347804444
8775.854412797811,1.311634091296234
8903.598354026337,1.3627316677876442
9033.201773973753,1.4145730357666106
9164.691739764108,1.467169022082753
9298.095712518569,1.520530611184537
9433.441553090519,1.5746689474133173
9570.757527884196,1.629595337330788
9710.072314758007,1.685321252080312
9851.415009013781,1.741858329782622
9994.81512947317,1.7992183779663784
10140.302624642574,1.7900681162057037
10287.907878967757,1.778259695859689
10437.661719179467,1.7662793886427524
10589.595420731497,1.7541246925185898
10743.740714332434,1.7417930690305148
10900.129792572492,1.72928194277131
11058.79531664672,1.7165887008453724
11219.770423176276,1.7037106923230076
11383.088731128795,1.6906452276868056
11548.784348839576,1.6773895782699435
11716.89188113497,1.6639409756863126
11887.44643655945,1.6502966112523534
12060.483634707909,1.6364536354004768
12236.039613664556,1.6224091570839454
12414.151037550353,1.6081602431730813
12594.855104180066,1.5937039178427044
12778.189552830889,1.5790371619506385
12964.192672124136,1.564156912407179
13152.903308021652,1.5490600615353778
13344.36087193864,1.533743456422019
13538.605348974546,1.5182038982591457
13735.6773062638,1.5024381416760055
13935.617901448079,1.4864428940612637
14138.4688912719,1.470214814875358
14344.272640303348,1.4537505149528418
14553.072129781738,1.4370465557945706
14764.910966594056,1.4200994488495848
14979.833392382077,1.402905654786543
15197.88429278204,1.3854615827545465
15419.109206798834,1.367763589633203
15643.554336316607,1.3498079792717814
15871.266555747854,1.3315910017172816
16102.293421822953,1.313108852431274
16336.683183522071,1.2943576714953442
16574.484792151943,1.2753335428049548
16815.747911569026,1.2560324932515876
17060.5229285516,1.2364504918929817
17308.860963322848,1.2165834491112817
17560.813880227135,1.1964272157589388
17816.434298561493,1.1759775822921903
18075.77560356518,1.1552302778918955
18338.89195756879,1.134180969571606
18605.83831130588,1.1128252612726393
18876.670415389202,1.0911586929459738
19151.444831953955,1.0691767396207938
19430.218946470573,1.0468748104594636
19713.050979729433,1.0242482477987551
20000.0,1.0012923261771098
